source_metadata_id,ark,manifest_url
99114262263506421,ark:/88435/6h441310s,https://figgy.princeton.edu/concern/scanned_resources/49969ccf-4f7b-45ca-8733-9df3eaf6f191/manifest
Lapidus_11425950,,https://figgy.princeton.edu/concern/scanned_resources/cf927aac-19f6-4d47-b3eb-db6ab21544f8/manifest
99114259423506421,ark:/88435/dccf95jn786,https://figgy.princeton.edu/concern/scanned_resources/c735627a-0fbc-46ff-bdcf-c8e334ed5017/manifest
99114249213506421,ark:/88435/dcbc386v52g,https://figgy.princeton.edu/concern/scanned_resources/a3354489-8d4d-45ab-ae25-623792d1fd53/manifest
99124841403506421,ark:/88435/dcb8515z69j,https://figgy.princeton.edu/concern/scanned_resources/6d7e2931-ff4e-4f5a-a86e-3f3ef8b62ef9/manifest
99124839283506421,ark:/88435/dcn009wc61s,https://figgy.princeton.edu/concern/scanned_resources/fd570c02-dec8-4f4f-9e1f-7d837cff166e/manifest
99114249353506421,ark:/88435/dcrx914121q,https://figgy.princeton.edu/concern/scanned_resources/d6dc6351-dea3-4011-b484-472f6f8310ce/manifest
99124839023506421,ark:/88435/dcqb98mr78t,https://figgy.princeton.edu/concern/scanned_resources/865e6cfd-936c-4b5d-981d-0b9391c20f74/manifest
99124839143506421,ark:/88435/dcwh247346h,https://figgy.princeton.edu/concern/scanned_resources/b64e92f0-2e87-4175-8fb0-f87f08d2fd39/manifest
99124839273506421,ark:/88435/dccc08hr94q,https://figgy.princeton.edu/concern/scanned_resources/d7790a65-bf90-4eea-8fb2-9d21d71882fd/manifest
99124839333506421,ark:/88435/dc4m90f5838,https://figgy.princeton.edu/concern/scanned_resources/72244e75-5d1f-4a76-b71d-c8b2d7bfbfdc/manifest
99124839083506421,ark:/88435/dcxd07h4003,https://figgy.princeton.edu/concern/scanned_resources/7c8b9693-e2c7-4ef4-93b3-c80bf98d21b4/manifest
99124839173506421,ark:/88435/dcrr172752g,https://figgy.princeton.edu/concern/scanned_resources/65e470c9-da68-42c3-b275-58216dc8c343/manifest
99124839303506421,ark:/88435/dc8c97m173h,https://figgy.princeton.edu/concern/scanned_resources/0bff2952-ce41-433e-b5fc-6cf7532a7a05/manifest
99114258103506421,ark:/88435/dc4j03d896q,https://figgy.princeton.edu/concern/scanned_resources/794a5700-9212-4dc5-9141-7febb911599b/manifest
99124839103506421,ark:/88435/dcj6731f09b,https://figgy.princeton.edu/concern/scanned_resources/8a499cee-9a03-4a6f-978f-c483e24f31df/manifest
99124839253506421,ark:/88435/dcx920g7175,https://figgy.princeton.edu/concern/scanned_resources/a10e759a-89ce-4e2c-b2f8-9e3e8b5811f7/manifest
99124839233506421,ark:/88435/dc3197xx38b,https://figgy.princeton.edu/concern/scanned_resources/756367d8-8a2d-4871-9d71-742e8a8c83c1/manifest
99124839043506421,ark:/88435/dckk91fw88k,https://figgy.princeton.edu/concern/scanned_resources/7579b498-72b0-4d5c-97f3-0ab41303b379/manifest
99114262753506421,ark:/88435/dcsj139c26k,https://figgy.princeton.edu/concern/scanned_resources/4d8e8e1a-b0d1-4f55-ba69-dbf966e10a20/manifest
99124841483506421,ark:/88435/dcv692th526,https://figgy.princeton.edu/concern/scanned_resources/c70bd297-62fd-4c4f-96ce-ddb533672442/manifest
99114262023506421,ark:/88435/dc000009350,https://figgy.princeton.edu/concern/scanned_resources/affe71c7-6278-4e7b-9f34-ab250e2e6a3a/manifest
99124841443506421,ark:/88435/dcf1881x213,https://figgy.princeton.edu/concern/scanned_resources/db8e6f3a-4110-434a-bb99-b24350a8963c/manifest
99124841463506421,ark:/88435/dc3n204842p,https://figgy.princeton.edu/concern/scanned_resources/0f2291fe-ecd6-4d39-9260-b9dd1e2a4efc/manifest
99124841473506421,ark:/88435/dc00000934h,https://figgy.princeton.edu/concern/scanned_resources/57087fe6-749c-4e45-a6a0-19ad65ace581/manifest
99124841503506421,ark:/88435/dcfx719x79p,https://figgy.princeton.edu/concern/scanned_resources/3e432701-50f9-4ce3-82f1-71143368ffd6/manifest
99124841513506421,ark:/88435/dcb56452877,https://figgy.princeton.edu/concern/scanned_resources/d5ec416b-aa9b-48d3-96d0-9ffe0b2ac2fc/manifest
99124841603506421,ark:/88435/dch128nr07g,https://figgy.princeton.edu/concern/scanned_resources/cd046b40-bc3d-4b0b-b00b-8141637ea73a/manifest
99124841613506421,ark:/88435/dc7m01bx06c,https://figgy.princeton.edu/concern/scanned_resources/9d1add1d-70de-4fd3-8e1d-4ad072b2f29b/manifest
99124841563506421,ark:/88435/dc5q47s006s,https://figgy.princeton.edu/concern/scanned_resources/5da89b8c-4d6e-4516-9cf2-6acd6421aa68/manifest
99124841633506421,ark:/88435/dc02871624n,https://figgy.princeton.edu/concern/scanned_resources/5a4c3684-a3c5-4698-851b-1c317f85e296/manifest
99124841653506421,ark:/88435/dcqj72pj51s,https://figgy.princeton.edu/concern/scanned_resources/d45202c2-acdf-455e-812c-7b46111be13c/manifest
99124841663506421,ark:/88435/dcbc386v59v,https://figgy.princeton.edu/concern/scanned_resources/39852f7d-f2fe-4633-b268-f65bb1df8668/manifest
99124841553506421,ark:/88435/dc37720q04n,https://figgy.princeton.edu/concern/scanned_resources/e14c37a6-de0f-42d3-b646-f992d4dbf191/manifest
99124841673506421,ark:/88435/dc6m312068h,https://figgy.princeton.edu/concern/scanned_resources/1cfa0f17-46a0-436a-99c4-b2b6dc13cfc5/manifest
99124841683506421,ark:/88435/dc2v23w477k,https://figgy.princeton.edu/concern/scanned_resources/308bf381-1e50-4a63-8941-788bd874de0b/manifest
99124841703506421,ark:/88435/dcsf268g43d,https://figgy.princeton.edu/concern/scanned_resources/d68eec7e-1714-4a60-89a4-f02694deaac9/manifest
99124841693506421,ark:/88435/dcx633fb36z,https://figgy.princeton.edu/concern/scanned_resources/58552c9b-23bc-405c-82f7-4fbf00bb19c6/manifest
99125464802606421,ark:/88435/dc5425kn09t,https://figgy.princeton.edu/concern/scanned_resources/21afd6e7-1e84-45ad-b141-ca4814ad6468/manifest
99125461624906421,ark:/88435/dc2z10x153c,https://figgy.princeton.edu/concern/scanned_resources/984d8b4b-0df1-4748-a60a-3e5e0630d900/manifest
99124841573506421,ark:/88435/dczg64tx24g,https://figgy.princeton.edu/concern/scanned_resources/6bbbdeeb-4599-47db-95da-f9e83fa1f473/manifest
9924615513506421,ark:/88435/dcvx021r44w,https://figgy.princeton.edu/concern/scanned_resources/bd975a34-7292-4d7a-8972-1000bd611ba9/manifest
9925073103506421,ark:/88435/dcdf65vk23f,https://figgy.princeton.edu/concern/scanned_resources/444c5a72-ce61-44f0-af79-22f095722466/manifest
9925151003506421,ark:/88435/dc3r075527z,https://figgy.princeton.edu/concern/scanned_resources/2abb5ace-2b01-40a6-8fdf-6ba278389e27/manifest
9925822103506421,ark:/88435/dcg445cq46h,https://figgy.princeton.edu/concern/scanned_resources/85b5fbab-a39a-480d-aee7-0c2b5cc759e1/manifest
9925822173506421,ark:/88435/dcc247f343s,https://figgy.princeton.edu/concern/scanned_resources/71b74f0a-d257-480e-8452-5ab80e8a932f/manifest
9926092653506421,ark:/88435/dckp78gs69x,https://figgy.princeton.edu/concern/scanned_resources/0634221c-0a5d-4b7f-8074-0a10e06a44ff/manifest
9926191203506421,ark:/88435/dcrf55zk01t,https://figgy.princeton.edu/concern/scanned_resources/37af21ef-6a9e-4ad6-addf-2c048e744059/manifest
99124841543506421,ark:/88435/dc70795j96x,https://figgy.princeton.edu/concern/scanned_resources/fd1cece3-7b16-4bbe-8d2a-98dbd1b2d2bf/manifest
99124841623506421,ark:/88435/dc3t9462150,https://figgy.princeton.edu/concern/scanned_resources/609502a1-795b-4eb1-aed0-b50fe565eb14/manifest
99114260413506421,ark:/88435/dc9g54xt98j,https://figgy.princeton.edu/concern/scanned_resources/1d939244-0ceb-4949-afba-eec91d5a3fce/manifest
99114260373506421,ark:/88435/dcj098zn49j,https://figgy.princeton.edu/concern/scanned_resources/7f8e7d79-4c98-46b3-b7e3-d45827d53a41/manifest
99114259763506421,ark:/88435/dchq37vz91v,https://figgy.princeton.edu/concern/scanned_resources/7b100b89-5b0e-4bab-8130-a1c3875587d8/manifest
99114259963506421,ark:/88435/dc8910k491v,https://figgy.princeton.edu/concern/scanned_resources/d279a0ff-1232-48da-839e-f441acf6b316/manifest
9948476753506421,ark:/88435/dc9k41zq91s,https://figgy.princeton.edu/concern/scanned_resources/798d795a-f47c-4c0e-bb4e-3a9698212c05/manifest
99114257383506421,ark:/88435/3197xw70v,https://figgy.princeton.edu/concern/scanned_resources/a65bc9f1-4185-4631-b7a6-c0129c49af12/manifest
9970981593506421,ark:/88435/dcx920g725n,https://figgy.princeton.edu/concern/scanned_resources/6d6a86a0-a69b-43ac-bbdf-ac6d73b07b4d/manifest
9925737903506421,ark:/88435/dcsj139c342,https://figgy.princeton.edu/concern/scanned_resources/43c9c7c2-d761-4767-a269-3c5c421e74cc/manifest
9923175583506421,ark:/88435/dccr56nb41g,https://figgy.princeton.edu/concern/scanned_resources/d10ad2af-a280-49e4-b1ff-311faeed29a2/manifest
9923252713506421,ark:/88435/dcpn89dh42p,https://figgy.princeton.edu/concern/scanned_resources/bd2b0394-09c9-4488-9a98-99de84dd3a48/manifest
9928762043506421,ark:/88435/dckw52jk32f,https://figgy.princeton.edu/concern/scanned_resources/80fbcb5d-8f6f-4d1f-96e5-edd7a9eea9c0/manifest
99114257433506421,ark:/88435/dcmk61rs596,https://figgy.princeton.edu/concern/scanned_resources/88300360-da87-4bb9-abcf-fa14d1a594bc/manifest
99114261523506421,ark:/88435/dcrj430f383,https://figgy.princeton.edu/concern/scanned_resources/a63ad01d-a1e4-4c2e-8180-b04d07f69aaa/manifest
99114254653506421,ark:/88435/dcfn1078170,https://figgy.princeton.edu/concern/scanned_resources/a87ae823-95a6-4cba-b585-bf532116e964/manifest
9923285953506421,ark:/88435/dc2j62sf496,https://figgy.princeton.edu/concern/scanned_resources/75925346-2cc4-4090-9311-647ee647b5bd/manifest
99527363506421,ark:/88435/dc6969z9975,https://figgy.princeton.edu/concern/scanned_resources/702f8dee-11b8-46b7-bcbd-af14762eba7f/manifest
9925076343506421,ark:/88435/3t946140h,https://figgy.princeton.edu/concern/scanned_resources/d18b65ba-68b7-458b-aac4-41945caa099e/manifest
99114255803506421,ark:/88435/dc6969z960f,https://figgy.princeton.edu/concern/scanned_resources/76318bc9-b3a0-4660-bf76-ddb486fcebd6/manifest
99114253693506421,ark:/88435/dc7h14b1115,https://figgy.princeton.edu/concern/scanned_resources/94cb74bd-6554-4e16-9584-feb0e381451b/manifest
99114262073506421,ark:/88435/dctq57p2198,https://figgy.princeton.edu/concern/scanned_resources/ba255986-a27b-46f3-9375-dfd01d84f3cf/manifest
99114263183506421,ark:/88435/dcx059cj13c,https://figgy.princeton.edu/concern/scanned_resources/9972b483-31e6-4eb4-8849-20aa41f0578b/manifest
99114253563506421,ark:/88435/dcj098zn336,https://figgy.princeton.edu/concern/scanned_resources/f1e33e93-8e6d-4b7c-8fda-10da47b5f353/manifest
99114256293506421,ark:/88435/7m01bw31w,https://figgy.princeton.edu/concern/scanned_resources/f1eee044-0bc3-4480-9735-cbff22065bb3/manifest
99114257243506421,ark:/88435/dcj3860h59j,https://figgy.princeton.edu/concern/scanned_resources/f2f81855-dc04-4b80-8625-4a4c0f59059c/manifest
99124841903506421,ark:/88435/dctx31qv03s,https://figgy.princeton.edu/concern/scanned_resources/7cd9ca18-67d4-49d1-984f-649b714f7254/manifest
9924490823506421,ark:/88435/xk81js31z,https://figgy.princeton.edu/concern/scanned_resources/beb9ce70-69b9-40f5-af3c-c7c3633aec29/manifest
99114252583506421,ark:/88435/dc8c97m1238,https://figgy.princeton.edu/concern/scanned_resources/d9e8d8d5-f8fa-4121-b30e-e32e36deedf7/manifest
9926167523506421,ark:/88435/70795j22v,https://figgy.princeton.edu/concern/scanned_resources/f41fd451-fed7-4fc9-988d-e63dbf628873/manifest
99124841793506421,ark:/88435/dckk91fw892,https://figgy.princeton.edu/concern/scanned_resources/bee02906-707c-417c-a48a-55f77b4b7be2/manifest
9924541743506421,ark:/88435/dc9c67wz20b,https://figgy.princeton.edu/concern/scanned_resources/c042fcfe-6f4c-4ed0-9682-94c5208985c8/manifest
9913357273506421,ark:/88435/dc9c67wx635,https://figgy.princeton.edu/concern/scanned_resources/f607e608-119b-4721-b70f-d24487fada56/manifest
99114253483506421,ark:/88435/dcdv140463s,https://figgy.princeton.edu/concern/scanned_resources/81549f5d-b08f-473f-b515-fed54f71f4b7/manifest
99124839613506421,ark:/88435/dc8623j801m,https://figgy.princeton.edu/concern/scanned_resources/7f4481ff-86b5-4e73-a424-6f134e253c85/manifest
9925084433506421,ark:/88435/dc5m60r310k,https://figgy.princeton.edu/concern/scanned_resources/9cc35e25-1f84-448f-9819-81db132e2f40/manifest
99114249363506421,ark:/88435/dc7w62fk00w,https://figgy.princeton.edu/concern/scanned_resources/f8e02db3-7230-4fb5-b0d1-306c6a1f1605/manifest
99114253013506421,ark:/88435/dcc247f365n,https://figgy.princeton.edu/concern/scanned_resources/84e630ec-c867-4bb7-904a-45ca3b23809a/manifest
99114254973506421,ark:/88435/dcsb397k486,https://figgy.princeton.edu/concern/scanned_resources/c43e845d-add0-4580-994b-5ba12b4e592c/manifest
99114263363506421,ark:/88435/dcfj236c31c,https://figgy.princeton.edu/concern/scanned_resources/c508f998-4c3d-41de-abe0-f5bd84098515/manifest
9922888713506421,ark:/88435/dc0g354r00n,https://figgy.princeton.edu/concern/scanned_resources/8942307e-cf20-4e14-be26-2d41d725b8a5/manifest
9923852803506421,ark:/88435/dckp78gs81z,https://figgy.princeton.edu/concern/scanned_resources/8a29bc59-72d8-4614-a79d-9c06e9dd171a/manifest
99125482977206421,ark:/88435/dcjw827p11k,https://figgy.princeton.edu/concern/scanned_resources/e1ae4dfc-20e4-4ed1-850f-75b87da00758/manifest
9925723333506421,ark:/88435/dc9k41zq34j,https://figgy.princeton.edu/concern/scanned_resources/c9bfbe80-5db2-4a80-a6ce-94df21093db9/manifest
99114261153506421,ark:/88435/dc6t053r804,https://figgy.princeton.edu/concern/scanned_resources/cebcea6e-3a62-43c9-b3a0-e3bc45a9b46a/manifest
99114261243506421,ark:/88435/dc70795j475,https://figgy.princeton.edu/concern/scanned_resources/e735528d-3402-4f68-9a44-e55c7006573a/manifest
9922931863506421,ark:/88435/dcms35tk95f,https://figgy.princeton.edu/concern/scanned_resources/fe5628c2-f21d-471d-8972-44bbe9067ecc/manifest
99125464793606421,ark:/88435/dcx346df55r,https://figgy.princeton.edu/concern/scanned_resources/acf4038f-32b8-453f-bd7f-45b38e89683f/manifest
9926345113506421,ark:/88435/gb19fc74m,https://figgy.princeton.edu/concern/scanned_resources/ece2d33e-1a07-4db8-bc54-d804e7b1531f/manifest
9925197903506421,ark:/88435/dcdv140444c,https://figgy.princeton.edu/concern/scanned_resources/ac9634ed-1bad-45b9-8ac9-50cec5a1952d/manifest
99114250233506421,ark:/88435/dc0g354q857,https://figgy.princeton.edu/concern/scanned_resources/0d2e9fca-8927-4532-90fb-49537d997fc9/manifest
99114252003506421,ark:/88435/dcqz20t395q,https://figgy.princeton.edu/concern/scanned_resources/67e1d6fe-8dc3-4a1c-8c3b-7488f6ac76ba/manifest
99114251853506421,ark:/88435/dcgf06gd076,https://figgy.princeton.edu/concern/scanned_resources/6da3ccf2-7126-4f92-a1bd-21ade0e11da4/manifest
99114250293506421,ark:/88435/dcw3763h41g,https://figgy.princeton.edu/concern/scanned_resources/a1a93eb8-58d7-4596-b493-2a035378db4b/manifest
99114258343506421,ark:/88435/dc0v8389212,https://figgy.princeton.edu/concern/scanned_resources/9d9ada0a-d84d-4c84-acf3-4bd7998e63ac/manifest
99114258373506421,ark:/88435/dc3n2047752,https://figgy.princeton.edu/concern/scanned_resources/393ef556-f163-41af-b106-2915e2623168/manifest
99114252233506421,ark:/88435/dcnz806910r,https://figgy.princeton.edu/concern/scanned_resources/a7924e6b-ae5c-4932-a634-511f23ee04c9/manifest
9925149023506421,ark:/88435/dckk91fw21h,https://figgy.princeton.edu/concern/scanned_resources/acd67e98-3643-42e5-9ca7-002be24a291f/manifest
9925302303506421,ark:/88435/dcv405sm02h,https://figgy.princeton.edu/concern/scanned_resources/ed85087b-ab93-4c96-8059-b1c74e4c70f7/manifest
99114257423506421,ark:/88435/dc1g05fn26x,https://figgy.princeton.edu/concern/scanned_resources/88967a82-85c2-452d-8549-78da3eceecfe/manifest
99114257443506421,ark:/88435/dcwp988v46x,https://figgy.princeton.edu/concern/scanned_resources/8c37e064-b356-4d84-bc18-9298bffc9051/manifest
99114257113506421,ark:/88435/dcs7526p06p,https://figgy.princeton.edu/concern/scanned_resources/b76ce2c0-1001-48e9-b2f6-83f575c4fcdc/manifest
99114257053506421,ark:/88435/dc5m60r256v,https://figgy.princeton.edu/concern/scanned_resources/f75e2403-9226-4d31-82d2-6ceb038f84fa/manifest
99114262333506421,ark:/88435/dc5h73q5726,https://figgy.princeton.edu/concern/scanned_resources/a83649d4-5b78-47b0-84ec-4d3f7bb622c5/manifest
99114257743506421,ark:/88435/dc0r967d388,https://figgy.princeton.edu/concern/scanned_resources/b1ac109e-3b06-451d-9274-f170e6de48ee/manifest
99114257133506421,ark:/88435/dckw52jj74s,https://figgy.princeton.edu/concern/scanned_resources/356e47aa-008f-4ee0-9a15-5f8d34a5f2ff/manifest
9925069203506421,ark:/88435/dcv979vc74d,https://figgy.princeton.edu/concern/scanned_resources/45200545-e11f-4a60-b8a6-9e681e4d4e82/manifest
99114257233506421,ark:/88435/dcjq085v639,https://figgy.princeton.edu/concern/scanned_resources/d3f6dff5-9b1e-4c37-b69b-49a2841202fe/manifest
99114257023506421,ark:/88435/dcsf268f778,https://figgy.princeton.edu/concern/scanned_resources/db205284-c8c8-4518-94be-53470de5e5e2/manifest
99114251603506421,ark:/88435/dcr781wr69k,https://figgy.princeton.edu/concern/scanned_resources/4d9920d3-d43e-4e5e-bb3a-796be4150c5a/manifest
99114251613506421,ark:/88435/dcdb78tn706,https://figgy.princeton.edu/concern/scanned_resources/29d4f14b-c22c-48b6-9277-1ff7551161f3/manifest
99114257203506421,ark:/88435/dcrf55zj35p,https://figgy.princeton.edu/concern/scanned_resources/5766578a-702e-491a-9cf8-fa62dd93d3d5/manifest
99114257183506421,ark:/88435/dcw6634d292,https://figgy.princeton.edu/concern/scanned_resources/cbd3564c-9438-432f-93ed-6a61c93b3234/manifest
9925058363506421,ark:/88435/dc8049gf72k,https://figgy.princeton.edu/concern/scanned_resources/bd484d10-2883-4463-87fb-e2d193ba925e/manifest
9925378873506421,ark:/88435/dccr56n966c,https://figgy.princeton.edu/concern/scanned_resources/2340ff16-2ff7-4b8f-b9d4-abdc134f92d2/manifest
99114257653506421,ark:/88435/dc8910k4245,https://figgy.princeton.edu/concern/scanned_resources/580b9102-6d76-4d2f-90cb-2af77ceafaca/manifest
9913323483506421,ark:/88435/dchh63t5550,https://figgy.princeton.edu/concern/scanned_resources/b33d2267-e28d-4ee9-a6f5-a1e59b26f4df/manifest
99114257103506421,ark:/88435/dc5712mh212,https://figgy.princeton.edu/concern/scanned_resources/25ce8dd7-91b5-401c-b503-b5781f31b5ea/manifest
9927895213506421,ark:/88435/dc9880w1667,https://figgy.princeton.edu/concern/scanned_resources/f1173179-e9fb-4395-a4fe-58b4d366e4bb/manifest
99114261913506421,ark:/88435/dckw52jk25f,https://figgy.princeton.edu/concern/scanned_resources/e374f4fa-2ea9-4107-ac90-f552c8c0d1d4/manifest
99114255653506421,ark:/88435/dctb09jg84j,https://figgy.princeton.edu/concern/scanned_resources/198dbd35-2bf9-4b12-8deb-09c25f133d60/manifest
99114263613506421,ark:/88435/dcc247f3289,https://figgy.princeton.edu/concern/scanned_resources/52833dea-784c-4b29-bb4c-c66477414d20/manifest
99114258703506421,ark:/88435/dc6t053r65n,https://figgy.princeton.edu/concern/scanned_resources/50d8a579-a221-4dc9-b732-2889bf02d65d/manifest
9925054493506421,ark:/88435/dc2r36v7712,https://figgy.princeton.edu/concern/scanned_resources/9e86c485-e8df-4e71-8f8d-7cc05091da9b/manifest
99114255673506421,ark:/88435/dc6h441365f,https://figgy.princeton.edu/concern/scanned_resources/17f7ed9c-582f-4249-9b2f-28380b7c3656/manifest
99114255403506421,ark:/88435/dcb8515z56n,https://figgy.princeton.edu/concern/scanned_resources/022137c0-bd32-465b-aa1c-f88b3fbdd2b3/manifest
99114255333506421,ark:/88435/dcnk322q51k,https://figgy.princeton.edu/concern/scanned_resources/d65cec21-279d-49ca-a419-0e0bd79011cc/manifest
99114255473506421,ark:/88435/dc4j03d883t,https://figgy.princeton.edu/concern/scanned_resources/e64d78df-0a3b-4091-9529-9d676989cf17/manifest
9925201203506421,ark:/88435/dcft849180j,https://figgy.princeton.edu/concern/scanned_resources/4fd2c04c-0562-4a5a-a437-14080b269405/manifest
99114255703506421,ark:/88435/dct435gq17w,https://figgy.princeton.edu/concern/scanned_resources/f23fa781-0c99-4c85-81c0-fd19179a39ab/manifest
99114255593506421,ark:/88435/dcxw42nk087,https://figgy.princeton.edu/concern/scanned_resources/73ab8ec4-7cb8-47e5-acf2-344976eb9ad3/manifest
994017433506421,ark:/88435/dckk91fw746,https://figgy.princeton.edu/concern/scanned_resources/2d9cc704-6bb2-4fef-8b4d-75a277b2e009/manifest
99114255223506421,ark:/88435/dcpc289v269,https://figgy.princeton.edu/concern/scanned_resources/108160f8-57a5-4bd3-8910-7bda9384e871/manifest
9934242673506421,ark:/88435/dcm900p4608,https://figgy.princeton.edu/concern/scanned_resources/0bf46f61-1a32-4cee-a7bd-43d04cf0f27b/manifest
9923635803506421,ark:/88435/dc6395wj26k,https://figgy.princeton.edu/concern/scanned_resources/fbfeb808-7829-42af-a6bc-c3f5e1d225f4/manifest
9928831553506421,ark:/88435/dcvx021r29d,https://figgy.princeton.edu/concern/scanned_resources/7c89f8e4-7824-436d-9979-cdf8f1f4f913/manifest
99114255933506421,ark:/88435/dcmg74qx29n,https://figgy.princeton.edu/concern/scanned_resources/3fe63008-ddb4-4bd5-9348-0fdaab989763/manifest
99114248783506421,ark:/88435/dc6682xf14s,https://figgy.princeton.edu/concern/scanned_resources/0e0f26b8-4add-469f-ae28-ed1820586699/manifest
99125502465706421,ark:/88435/dcqj72pj674,https://figgy.princeton.edu/concern/scanned_resources/61444312-cb49-456c-9d56-ba5c82ed7d8f/manifest
9926258853506421,ark:/88435/dcbn999h92p,https://figgy.princeton.edu/concern/scanned_resources/b4da99ed-2288-46e1-8ec6-9351a97ab8f1/manifest
99114252783506421,ark:/88435/dc08612z95q,https://figgy.princeton.edu/concern/scanned_resources/3134572a-86b9-4aeb-bff8-27d6de229a18/manifest
99114257163506421,ark:/88435/dcr781ws51p,https://figgy.princeton.edu/concern/scanned_resources/40c3fa75-c7db-439e-ab36-5b61b20011bb/manifest
Lapidus_11425706,,https://figgy.princeton.edu/concern/scanned_resources/2701b3f2-dfad-430d-a578-0d75b20f44da/manifest
99114257173506421,ark:/88435/dcmg74qx590,https://figgy.princeton.edu/concern/scanned_resources/9171535d-e7a0-419f-a141-cdf86bcbce5f/manifest
Lapidus_11425702,,https://figgy.princeton.edu/concern/scanned_resources/6bd48e91-a4d3-4dc5-92ee-82c66af2b1bd/manifest
9926151423506421,ark:/88435/dcsq87c481n,https://figgy.princeton.edu/concern/scanned_resources/f992887d-c25c-4dbd-bf4f-a7fea9f34d7c/manifest
9925091443506421,ark:/88435/dch702qh55k,https://figgy.princeton.edu/concern/scanned_resources/44ced6a5-a668-466c-b118-70d268496031/manifest
99114259063506421,ark:/88435/dc3197xx24z,https://figgy.princeton.edu/concern/scanned_resources/d8a0445a-adbc-40ec-89e3-301c84474461/manifest
99125433038006421,ark:/88435/dcv692th39p,https://figgy.princeton.edu/concern/scanned_resources/1dd834d2-3a5d-44c2-b0ce-37fa8a7afd3d/manifest
9925111423506421,ark:/88435/dcc534g012k,https://figgy.princeton.edu/concern/scanned_resources/579f5dff-034b-452a-af03-75ac719fa3d0/manifest
9926291913506421,ark:/88435/dckp78gs55j,https://figgy.princeton.edu/concern/scanned_resources/9fd8e8c5-5d1e-4b39-a682-39323f66c257/manifest
99114259723506421,ark:/88435/dcs7526p59c,https://figgy.princeton.edu/concern/scanned_resources/ffa60837-0a05-4f73-ab22-c20897cb0759/manifest
9925135073506421,ark:/88435/dcgt54kz22b,https://figgy.princeton.edu/concern/scanned_resources/63b8327b-3798-42c1-8d9d-a6191460e322/manifest
99125464800306421,ark:/88435/dc41687t68h,https://figgy.princeton.edu/concern/scanned_resources/168e013c-d720-4c94-8566-d55c5accb2ba/manifest
99124841923506421,ark:/88435/dckh04f102f,https://figgy.princeton.edu/concern/scanned_resources/c5ca32e3-2126-4e92-8e68-dd73b9ad0b06/manifest
99124841723506421,ark:/88435/dc8g84mx588,https://figgy.princeton.edu/concern/scanned_resources/b14d6396-ed25-47dc-acd1-9b0b8e93959f/manifest
99124841713506421,ark:/88435/dcd791ss50z,https://figgy.princeton.edu/concern/scanned_resources/343c5940-0686-41f1-a7eb-f314a52af48c/manifest
99124841893506421,ark:/88435/dczp38wp96j,https://figgy.princeton.edu/concern/scanned_resources/6056c53e-962b-4d7a-bc6b-4d8a7b7a3fea/manifest
99124841863506421,ark:/88435/dcgq67k250g,https://figgy.princeton.edu/concern/scanned_resources/ba157770-0fdc-4413-8657-cee534100395/manifest
99124841743506421,ark:/88435/dch128nr022,https://figgy.princeton.edu/concern/scanned_resources/ca4d9c0a-240d-49d6-a1d0-9d165b69aeb2/manifest
99124841843506421,ark:/88435/dcr494vw50k,https://figgy.princeton.edu/concern/scanned_resources/67b21fe2-6457-438a-b1ec-2af6c11a2e0f/manifest
99124841763506421,ark:/88435/dc8910k492b,https://figgy.princeton.edu/concern/scanned_resources/9ed82c61-9d12-4ee0-8f17-c7f5e8ea3aae/manifest
99124841883506421,ark:/88435/dc3f462g76q,https://figgy.princeton.edu/concern/scanned_resources/93bba0f6-d022-4e8c-bcac-0f5607e55f16/manifest
99124841773506421,ark:/88435/dcm900p4862,https://figgy.princeton.edu/concern/scanned_resources/8f6b860e-d080-4d21-8ce2-7cff46a62f5f/manifest
9913696783506421,ark:/88435/dc9p290m710,https://figgy.princeton.edu/concern/scanned_resources/06fbf7ea-d4de-4441-a6a9-9e5a442d4fb4/manifest
99124841873506421,ark:/88435/dc76537b66t,https://figgy.princeton.edu/concern/scanned_resources/49c3afc6-cb5b-4e4f-8581-e2272b8f7e46/manifest
99124841853506421,ark:/88435/dcmg74qx43n,https://figgy.princeton.edu/concern/scanned_resources/5d6342d7-b4fb-4d34-b2c8-53c7b08e04b1/manifest
99124841733506421,ark:/88435/dc0z709676b,https://figgy.princeton.edu/concern/scanned_resources/6a3e2669-be70-494b-a3a1-62880d4093d0/manifest
99124840883506421,ark:/88435/dc1831cw25g,https://figgy.princeton.edu/concern/scanned_resources/84f4583a-50b5-477b-a7f2-4c4c10257d1e/manifest
9924842343506421,ark:/88435/dc4j03d9025,https://figgy.princeton.edu/concern/scanned_resources/b506fab1-0812-4900-b2d9-d3644e306255/manifest
9926157833506421,ark:/88435/dcb5645293r,https://figgy.princeton.edu/concern/scanned_resources/adc462b0-40a4-4979-937c-8a456e6f699d/manifest
99125380403606421,ark:/88435/dc6682xf285,https://figgy.princeton.edu/concern/scanned_resources/017b42ab-00cb-4542-921c-6ca2b9b3a972/manifest
99125380403806421,ark:/88435/dc2514nw88g,https://figgy.princeton.edu/concern/scanned_resources/19dba129-6ca7-42c5-8dea-a88f94d25ced/manifest
Lapidus_2628532A,,https://figgy.princeton.edu/concern/scanned_resources/439eb53f-937e-4168-96c4-c9c91404edbd/manifest
